ACE	treats	Tuberculosis
EGFR protein	associates	Breast cancer
VEGF receptor	treats	EGFR
Hemoglobin	interacts	Tuberculosis
TP53	binds	ACE
BRCA1	binds	Osteoarthritis
Paracetamol	associates	Tamoxifen
Simvastatin	treats	Osteoarthritis
INS	binds	HIV infection
HTT	associates	Aspirin
ACE	interacts	Insulin receptor
Cisplatin	treats	Hydroxychloroquine
EGFR protein	interacts	Tuberculosis
BRCA1	interacts	Albumin
HTT	associates	ACE
Hydroxychloroquine	interacts	Breast cancer
Insulin receptor	treats	Dexamethasone
Tamoxifen	associates	INS
Albumin	interacts	Cisplatin
Metformin	interacts	Asthma
EGFR protein	treats	Headache
VEGF receptor	treats	Hydroxychloroquine
Metformin	treats	EGFR
Metformin	interacts	Tamoxifen
Ibuprofen	binds	Asthma
BRCA1	associates	Hydroxychloroquine
Metformin	binds	Insulin receptor
TNF	binds	Metformin
Paracetamol	interacts	Metformin
TNF	interacts	Headache
Metformin	associates	Cisplatin
Hemoglobin	treats	TP53
Insulin receptor	binds	Atorvastatin
INS	interacts	Breast cancer
BRCA1	associates	Ibuprofen
Paracetamol	interacts	HTT
TNF	binds	Hypertension
BRCA1	treats	APP
Dexamethasone	interacts	Huntington's disease
EGFR	binds	ACE
Tamoxifen	binds	Tuberculosis
Hydroxychloroquine	interacts	Insulin receptor
Tamoxifen	associates	VEGF receptor
TNF	interacts	Insulin receptor
Paracetamol	treats	Simvastatin
TP53	binds	TNF
Cisplatin	treats	Osteoarthritis
Aspirin	interacts	EGFR protein
VEGFA	binds	Diabetes mellitus
Cisplatin	treats	TNF
Insulin receptor	treats	TP53
Paracetamol	associates	EGFR
Cisplatin	treats	Tamoxifen
Tamoxifen	treats	Osteoarthritis
HTT	associates	Hydroxychloroquine
CYP2C9	treats	Insulin receptor
TP53	treats	CYP2C9
Simvastatin	interacts	Tuberculosis
Ibuprofen	associates	EGFR protein
Metformin	treats	Hydroxychloroquine
Simvastatin	interacts	INS
EGFR protein	binds	TNF
Metformin	treats	Tuberculosis
Paracetamol	binds	Hypertension
EGFR	binds	INS
ACE	binds	Dexamethasone
HTT	interacts	HIV infection
Tamoxifen	associates	Atorvastatin
Hemoglobin	interacts	Tamoxifen
BRCA1	binds	EGFR protein
VEGF receptor	associates	Hypertension
Dexamethasone	treats	Cisplatin
Hydroxychloroquine	binds	INS
ACE	associates	Aspirin
Insulin receptor	interacts	HTT
EGFR protein	associates	Diabetes mellitus
Simvastatin	associates	Huntington's disease
Ibuprofen	associates	Simvastatin
Hydroxychloroquine	binds	Hypertension
Hemoglobin	interacts	Hydroxychloroquine
Dexamethasone	binds	Tamoxifen
Dexamethasone	associates	TP53
Hemoglobin	associates	Aspirin
Dexamethasone	associates	Huntington's disease
BRCA1	treats	Alzheimer's disease
Metformin	interacts	EGFR protein
HTT	treats	Diabetes mellitus
TP53	binds	Breast cancer
Hydroxychloroquine	treats	APP
EGFR protein	binds	VEGF receptor
TNF	interacts	Paracetamol
Metformin	interacts	Hypertension
Aspirin	treats	Metformin
TP53	associates	VEGF receptor
Simvastatin	associates	TP53
Albumin	associates	Diabetes mellitus
HTT	binds	TNF
Hemoglobin	associates	Alzheimer's disease
Dexamethasone	associates	Alzheimer's disease
EGFR protein	treats	HTT
Simvastatin	treats	Ibuprofen
ACE	interacts	Osteoarthritis
TNF	associates	Hemoglobin
VEGFA	treats	VEGF receptor
Paracetamol	associates	ACE
Hydroxychloroquine	treats	TNF
Simvastatin	treats	Paracetamol
Dexamethasone	interacts	Alzheimer's disease
Hydroxychloroquine	associates	Huntington's disease
EGFR	binds	Paracetamol
Cisplatin	treats	Metformin
Insulin receptor	associates	Atorvastatin
TP53	binds	EGFR
Insulin receptor	interacts	Huntington's disease
Dexamethasone	interacts	CYP2C9
VEGF receptor	treats	TP53
Albumin	binds	Atorvastatin
Cisplatin	treats	Huntington's disease
Insulin receptor	interacts	EGFR protein
Cisplatin	treats	Hemoglobin
VEGFA	binds	EGFR protein
VEGF receptor	treats	Breast cancer
Atorvastatin	interacts	Aspirin
Albumin	treats	Headache
Hemoglobin	binds	Ibuprofen
Dexamethasone	treats	Hydroxychloroquine
Aspirin	binds	EGFR
Metformin	interacts	Hypertension
VEGFA	interacts	Dexamethasone
Aspirin	interacts	HTT
Atorvastatin	binds	BRCA1
Hemoglobin	treats	HIV infection
Dexamethasone	interacts	Tamoxifen
VEGFA	treats	Atorvastatin
Dexamethasone	interacts	EGFR
ACE	interacts	Insulin receptor
TP53	binds	Aspirin
TNF	treats	Diabetes mellitus
Atorvastatin	associates	HIV infection
Tamoxifen	binds	VEGFA
Dexamethasone	interacts	TP53
EGFR protein	treats	Insulin receptor
INS	binds	Osteoarthritis
EGFR protein	binds	Asthma
INS	treats	CYP2C9
Paracetamol	binds	Breast cancer
Hydroxychloroquine	associates	APP
VEGFA	associates	Osteoarthritis
VEGFA	binds	HIV infection
EGFR	associates	Paracetamol
Tamoxifen	interacts	Ibuprofen
TNF	interacts	HIV infection
Hydroxychloroquine	associates	Atorvastatin
Albumin	interacts	APP
Cisplatin	interacts	Aspirin
INS	interacts	Hydroxychloroquine
Albumin	treats	Dexamethasone
CYP2C9	treats	Huntington's disease
Hemoglobin	binds	Headache
HTT	binds	Atorvastatin
INS	interacts	Huntington's disease
TP53	treats	Dexamethasone
Cisplatin	treats	HIV infection
CYP2C9	treats	BRCA1
Cisplatin	interacts	INS
Dexamethasone	binds	Asthma
Metformin	binds	TNF
HTT	associates	Dexamethasone
Metformin	associates	HTT
Cisplatin	treats	Tuberculosis
Paracetamol	treats	Insulin receptor
Albumin	interacts	Metformin
HTT	interacts	APP
Tamoxifen	interacts	HIV infection
EGFR protein	binds	VEGFA
TP53	binds	Insulin receptor
Paracetamol	binds	Insulin receptor
Albumin	treats	Hypertension
Aspirin	binds	TP53
ACE	binds	VEGF receptor
Dexamethasone	treats	VEGFA
Cisplatin	interacts	BRCA1
ACE	treats	Atorvastatin
Tamoxifen	binds	EGFR protein
TNF	binds	Hypertension
Aspirin	binds	BRCA1
APP	associates	EGFR protein
Simvastatin	treats	CYP2C9
VEGFA	treats	Headache
Paracetamol	treats	INS
ACE	associates	Hemoglobin
Dexamethasone	binds	Hypertension
EGFR protein	associates	Hemoglobin
TNF	interacts	Dexamethasone
Aspirin	associates	Asthma
TNF	associates	Aspirin
Paracetamol	binds	Aspirin
Hydroxychloroquine	binds	Alzheimer's disease
Tamoxifen	treats	Hydroxychloroquine
CYP2C9	interacts	VEGFA
Tamoxifen	interacts	APP
CYP2C9	binds	HTT
CYP2C9	interacts	Tuberculosis
VEGF receptor	treats	Tuberculosis
Cisplatin	interacts	Tuberculosis
EGFR protein	interacts	Diabetes mellitus
Hemoglobin	interacts	Diabetes mellitus
Hydroxychloroquine	associates	Paracetamol
CYP2C9	interacts	HTT
ACE	interacts	Insulin receptor
TNF	treats	Breast cancer
VEGFA	associates	CYP2C9
Tamoxifen	interacts	HIV infection
VEGF receptor	treats	Ibuprofen
Metformin	interacts	Hydroxychloroquine
Albumin	treats	Hydroxychloroquine
Albumin	associates	Hemoglobin
APP	binds	Dexamethasone
TNF	interacts	Cisplatin
INS	associates	VEGFA
EGFR protein	associates	Alzheimer's disease
CYP2C9	interacts	VEGF receptor
TNF	treats	HTT
ACE	associates	APP
Tamoxifen	interacts	ACE
Tamoxifen	treats	Osteoarthritis
CYP2C9	associates	Tuberculosis
Insulin receptor	interacts	Albumin
Paracetamol	treats	VEGF receptor
HTT	binds	EGFR
EGFR protein	interacts	TNF
Insulin receptor	interacts	Ibuprofen
Metformin	binds	HIV infection
Paracetamol	treats	Alzheimer's disease
TP53	interacts	TNF
CYP2C9	treats	Hydroxychloroquine
ACE	interacts	Ibuprofen
Albumin	interacts	Huntington's disease
EGFR protein	treats	Metformin
INS	binds	HTT
VEGF receptor	interacts	TNF
Dexamethasone	treats	Hemoglobin
CYP2C9	interacts	TP53
EGFR protein	associates	EGFR
INS	interacts	EGFR protein
INS	binds	HTT
INS	binds	Albumin
Tamoxifen	associates	ACE
Metformin	treats	VEGF receptor
APP	binds	TNF
Tamoxifen	treats	Cisplatin
BRCA1	binds	APP
EGFR protein	associates	VEGFA
Hydroxychloroquine	binds	Headache
INS	associates	Insulin receptor
Aspirin	treats	Diabetes mellitus
Simvastatin	binds	BRCA1
Hemoglobin	binds	Albumin
Ibuprofen	binds	Albumin
Albumin	treats	CYP2C9
ACE	treats	Hydroxychloroquine
Tamoxifen	associates	Atorvastatin
Metformin	treats	Breast cancer
VEGFA	treats	BRCA1
TNF	interacts	Hydroxychloroquine
Metformin	binds	Paracetamol
Hydroxychloroquine	associates	TP53
EGFR	interacts	Hypertension
Aspirin	treats	Hypertension
Paracetamol	interacts	Osteoarthritis
VEGF receptor	interacts	Tuberculosis
VEGF receptor	treats	Albumin
Paracetamol	interacts	Osteoarthritis
CYP2C9	interacts	ACE
Dexamethasone	interacts	CYP2C9
CYP2C9	associates	Diabetes mellitus
Aspirin	interacts	TP53
Ibuprofen	associates	Albumin
EGFR protein	associates	Atorvastatin
Tamoxifen	interacts	Hemoglobin
TNF	associates	Osteoarthritis
CYP2C9	treats	Headache
EGFR protein	associates	ACE
Paracetamol	interacts	Atorvastatin
TNF	treats	CYP2C9
CYP2C9	binds	Osteoarthritis
TNF	interacts	Osteoarthritis
VEGFA	binds	Aspirin
Aspirin	binds	Hydroxychloroquine
Hemoglobin	treats	Headache
TP53	treats	EGFR protein
Albumin	interacts	CYP2C9
INS	interacts	Breast cancer
HTT	associates	Aspirin
Simvastatin	interacts	Headache
Hydroxychloroquine	treats	Paracetamol
TP53	treats	Aspirin
Hemoglobin	binds	Albumin
Aspirin	interacts	Dexamethasone
VEGF receptor	interacts	Atorvastatin
Paracetamol	associates	Tuberculosis
Hydroxychloroquine	binds	CYP2C9
BRCA1	binds	Dexamethasone
TP53	interacts	EGFR protein
ACE	associates	TNF
ACE	binds	Osteoarthritis
Albumin	treats	Hypertension
Dexamethasone	interacts	TNF
VEGFA	binds	Aspirin
VEGF receptor	treats	HIV infection
Simvastatin	treats	Diabetes mellitus
Cisplatin	interacts	Alzheimer's disease
ACE	interacts	VEGFA
EGFR	treats	ACE
Insulin receptor	treats	Simvastatin
Simvastatin	interacts	EGFR protein
TNF	binds	Hemoglobin
Insulin receptor	interacts	Atorvastatin
CYP2C9	treats	BRCA1
ACE	associates	Metformin
INS	interacts	Ibuprofen
Hemoglobin	associates	ACE
INS	treats	Aspirin
Hydroxychloroquine	interacts	Aspirin
INS	binds	VEGFA
INS	binds	Tamoxifen
Metformin	interacts	VEGFA
BRCA1	associates	ACE
Metformin	treats	TP53
Simvastatin	binds	Aspirin
ACE	associates	EGFR protein
APP	associates	TNF
Cisplatin	associates	Tuberculosis
TNF	binds	Atorvastatin
TP53	interacts	Ibuprofen
BRCA1	binds	Atorvastatin
VEGF receptor	binds	Asthma
Ibuprofen	binds	Huntington's disease
APP	treats	Metformin
Hemoglobin	treats	EGFR protein
Tamoxifen	binds	VEGFA
Insulin receptor	treats	Cisplatin
VEGFA	associates	ACE
Metformin	associates	Insulin receptor
Atorvastatin	interacts	Simvastatin
Cisplatin	binds	Dexamethasone
TP53	interacts	Insulin receptor
Tamoxifen	interacts	CYP2C9
Simvastatin	treats	APP
TNF	binds	Breast cancer
Simvastatin	binds	Atorvastatin
Ibuprofen	binds	Dexamethasone
Cisplatin	associates	Alzheimer's disease
Metformin	associates	Hydroxychloroquine
VEGFA	treats	Dexamethasone
APP	associates	Breast cancer
Dexamethasone	binds	Tuberculosis
EGFR protein	treats	Hemoglobin
HTT	treats	BRCA1
BRCA1	binds	Aspirin
Albumin	interacts	VEGFA
EGFR protein	treats	Alzheimer's disease
EGFR	interacts	EGFR protein
Tamoxifen	treats	TP53
Paracetamol	binds	VEGF receptor
INS	interacts	EGFR protein
INS	treats	Hypertension
Insulin receptor	associates	Hemoglobin
EGFR protein	interacts	Paracetamol
Metformin	treats	EGFR
HTT	interacts	Atorvastatin
CYP2C9	treats	Tuberculosis
Dexamethasone	binds	Simvastatin
INS	treats	VEGF receptor
Albumin	associates	APP
Paracetamol	interacts	Tuberculosis
Dexamethasone	binds	Tamoxifen
VEGF receptor	treats	Insulin receptor
EGFR	interacts	Tamoxifen
HTT	associates	Simvastatin
Hydroxychloroquine	interacts	Osteoarthritis
INS	interacts	TNF
Metformin	treats	Huntington's disease
Dexamethasone	treats	Tuberculosis
CYP2C9	treats	Tuberculosis
Metformin	associates	Huntington's disease
Atorvastatin	interacts	Cisplatin
Simvastatin	associates	Asthma
Insulin receptor	associates	TP53
Simvastatin	treats	Atorvastatin
TNF	associates	HIV infection
VEGFA	treats	Metformin
Insulin receptor	interacts	EGFR protein
HTT	treats	Hemoglobin
Tamoxifen	binds	Paracetamol
APP	binds	Cisplatin
TP53	interacts	Diabetes mellitus
Atorvastatin	binds	Alzheimer's disease
EGFR	interacts	Tuberculosis
Cisplatin	associates	Tamoxifen
BRCA1	interacts	Cisplatin
BRCA1	associates	Albumin
Ibuprofen	associates	Paracetamol
Paracetamol	associates	EGFR
Simvastatin	treats	HIV infection
Atorvastatin	associates	Ibuprofen
Dexamethasone	associates	EGFR
Tamoxifen	associates	APP
Dexamethasone	binds	Albumin
EGFR protein	treats	Breast cancer
APP	interacts	CYP2C9
TP53	treats	ACE
Cisplatin	binds	VEGF receptor
Albumin	interacts	CYP2C9
INS	treats	Hemoglobin
Albumin	treats	Asthma
Hemoglobin	interacts	HIV infection
Hydroxychloroquine	interacts	Tuberculosis
Paracetamol	associates	Dexamethasone
EGFR	treats	Metformin
HTT	treats	ACE
Simvastatin	treats	VEGF receptor
Hemoglobin	treats	Alzheimer's disease
Hydroxychloroquine	interacts	Cisplatin
EGFR	treats	Tuberculosis
APP	binds	Tamoxifen
EGFR	associates	Alzheimer's disease
Hemoglobin	interacts	Breast cancer
Tamoxifen	associates	HTT
Atorvastatin	binds	Dexamethasone
Ibuprofen	treats	HIV infection
EGFR	treats	Albumin
BRCA1	interacts	VEGF receptor
Aspirin	interacts	VEGFA
Aspirin	binds	Breast cancer
TNF	binds	BRCA1
TP53	interacts	Hydroxychloroquine
Hemoglobin	treats	INS
EGFR	treats	EGFR protein
Paracetamol	interacts	Atorvastatin
Insulin receptor	associates	ACE
HTT	associates	Hemoglobin
EGFR protein	treats	VEGFA
Insulin receptor	treats	Asthma
Tamoxifen	treats	Metformin
Paracetamol	associates	ACE
INS	treats	Tuberculosis
HTT	binds	Breast cancer
Hydroxychloroquine	treats	Alzheimer's disease
Ibuprofen	associates	CYP2C9
INS	binds	Ibuprofen
VEGF receptor	interacts	ACE
Tamoxifen	interacts	Tuberculosis
HTT	binds	VEGF receptor
TNF	binds	Metformin
VEGFA	interacts	Hypertension
Albumin	interacts	Tamoxifen
INS	binds	Simvastatin
HTT	treats	Alzheimer's disease
Albumin	treats	Asthma
Simvastatin	treats	Dexamethasone
Paracetamol	interacts	BRCA1
TP53	interacts	Alzheimer's disease
Atorvastatin	treats	Insulin receptor
Albumin	associates	Hydroxychloroquine
BRCA1	binds	Ibuprofen
Ibuprofen	associates	Insulin receptor
INS	associates	Tamoxifen
Albumin	associates	VEGF receptor
BRCA1	interacts	Atorvastatin
VEGF receptor	binds	EGFR protein
TP53	binds	CYP2C9
EGFR protein	binds	Aspirin
Cisplatin	treats	BRCA1
Hemoglobin	treats	Simvastatin
Atorvastatin	treats	TP53
Metformin	associates	TP53
TNF	interacts	INS
EGFR	associates	Headache
Ibuprofen	treats	Diabetes mellitus
ACE	binds	Headache
Hemoglobin	binds	EGFR protein
HTT	treats	Headache
TNF	associates	Aspirin
INS	associates	Osteoarthritis
Metformin	associates	Hydroxychloroquine
Paracetamol	treats	VEGF receptor
EGFR protein	interacts	Insulin receptor
Paracetamol	treats	Tamoxifen
Tamoxifen	treats	Atorvastatin
Ibuprofen	treats	INS
Simvastatin	associates	TNF
ACE	associates	Insulin receptor
ACE	binds	Hydroxychloroquine
EGFR protein	associates	APP
Simvastatin	interacts	Ibuprofen
CYP2C9	interacts	TP53
CYP2C9	binds	Diabetes mellitus
TNF	associates	INS
Albumin	treats	EGFR
EGFR	treats	VEGF receptor
VEGFA	binds	Insulin receptor
TP53	binds	EGFR
VEGFA	interacts	INS
Atorvastatin	treats	HTT
VEGFA	binds	Hypertension
Hemoglobin	binds	Ibuprofen
TP53	interacts	Simvastatin
VEGF receptor	binds	Metformin
Insulin receptor	interacts	Ibuprofen
TP53	treats	Insulin receptor
BRCA1	associates	Cisplatin
Dexamethasone	binds	VEGFA
Paracetamol	treats	Insulin receptor
Albumin	treats	HTT
Tamoxifen	interacts	Tuberculosis
Tamoxifen	treats	INS
Cisplatin	treats	Albumin
Atorvastatin	associates	BRCA1
Tamoxifen	treats	TP53
CYP2C9	associates	Tamoxifen
APP	treats	Hypertension
Paracetamol	interacts	HIV infection
Dexamethasone	binds	EGFR
ACE	binds	Paracetamol
Paracetamol	binds	VEGFA
Hydroxychloroquine	treats	Simvastatin
Hemoglobin	binds	Paracetamol
BRCA1	binds	VEGF receptor
VEGF receptor	interacts	Insulin receptor
Hemoglobin	interacts	Alzheimer's disease
HTT	interacts	CYP2C9
Ibuprofen	treats	Dexamethasone
Simvastatin	interacts	CYP2C9
Metformin	associates	HTT
Insulin receptor	associates	INS
VEGF receptor	interacts	Hypertension
TNF	binds	Insulin receptor
Aspirin	binds	Hydroxychloroquine
Hydroxychloroquine	binds	Atorvastatin
Simvastatin	binds	Dexamethasone
Albumin	binds	Dexamethasone
INS	treats	ACE
Metformin	treats	Osteoarthritis
APP	associates	Tamoxifen
EGFR protein	associates	HTT
EGFR	treats	TP53
Hemoglobin	interacts	Hydroxychloroquine
TP53	associates	Cisplatin
Simvastatin	treats	TNF
TNF	binds	EGFR protein
HTT	associates	EGFR
Hydroxychloroquine	associates	Diabetes mellitus
VEGFA	treats	HIV infection
Paracetamol	interacts	Albumin
Paracetamol	treats	Tuberculosis
TP53	associates	Tuberculosis
TP53	binds	Huntington's disease
VEGFA	associates	INS
HTT	treats	VEGF receptor
Insulin receptor	treats	TP53
Paracetamol	binds	EGFR protein
BRCA1	interacts	Hypertension
Aspirin	interacts	Osteoarthritis
INS	interacts	TNF
VEGFA	interacts	VEGF receptor
CYP2C9	binds	Simvastatin
VEGFA	treats	HTT
APP	interacts	CYP2C9
APP	interacts	Breast cancer
ACE	associates	Simvastatin
BRCA1	treats	Huntington's disease
TNF	treats	Alzheimer's disease
VEGFA	binds	Insulin receptor
BRCA1	interacts	Insulin receptor
Atorvastatin	binds	Tuberculosis
Simvastatin	treats	BRCA1
INS	treats	Ibuprofen
EGFR	associates	EGFR protein
Tamoxifen	interacts	TP53
Tamoxifen	associates	VEGF receptor
Insulin receptor	treats	Headache
EGFR protein	binds	Simvastatin
Atorvastatin	interacts	EGFR
CYP2C9	binds	HTT
Atorvastatin	treats	Hypertension
Cisplatin	treats	Ibuprofen
TNF	treats	CYP2C9
TP53	binds	Simvastatin
Hydroxychloroquine	treats	EGFR protein
VEGF receptor	binds	INS
TNF	associates	Aspirin
Aspirin	associates	Hemoglobin
Hemoglobin	binds	TP53
Paracetamol	binds	Alzheimer's disease
VEGFA	interacts	CYP2C9
Tamoxifen	interacts	APP
Tamoxifen	binds	VEGF receptor
TP53	associates	Asthma
VEGF receptor	treats	INS
INS	treats	Tamoxifen
Tamoxifen	binds	INS
VEGFA	associates	EGFR
BRCA1	treats	Asthma
Insulin receptor	associates	Simvastatin
Paracetamol	treats	TP53
TNF	associates	VEGF receptor
Hemoglobin	binds	Osteoarthritis
Insulin receptor	binds	Dexamethasone
Ibuprofen	treats	CYP2C9
Aspirin	binds	Asthma
Hydroxychloroquine	treats	Breast cancer
Aspirin	binds	Hydroxychloroquine
VEGF receptor	treats	Dexamethasone
Hydroxychloroquine	treats	Cisplatin
VEGF receptor	associates	Huntington's disease
Hemoglobin	treats	CYP2C9
Ibuprofen	interacts	HTT
EGFR protein	binds	Atorvastatin
Insulin receptor	associates	HTT
VEGFA	interacts	Metformin
VEGF receptor	interacts	INS
Simvastatin	interacts	Paracetamol
Insulin receptor	treats	Paracetamol
INS	binds	CYP2C9
Hemoglobin	associates	Aspirin
VEGF receptor	treats	Osteoarthritis
Hemoglobin	binds	EGFR protein
Tamoxifen	associates	Albumin
Ibuprofen	binds	HTT
Aspirin	interacts	Insulin receptor
Hydroxychloroquine	treats	Huntington's disease
Ibuprofen	binds	EGFR protein
EGFR	binds	Asthma
Paracetamol	treats	Osteoarthritis
Metformin	treats	Ibuprofen
EGFR	associates	Osteoarthritis
Ibuprofen	interacts	TNF
APP	binds	Hemoglobin
Hydroxychloroquine	associates	Headache
Hydroxychloroquine	associates	Albumin
Cisplatin	associates	Albumin
Hydroxychloroquine	associates	Tuberculosis
VEGFA	interacts	Alzheimer's disease
Paracetamol	binds	HIV infection
Hemoglobin	interacts	Huntington's disease
Hemoglobin	treats	CYP2C9
HTT	interacts	Alzheimer's disease
Tamoxifen	associates	Huntington's disease
Hydroxychloroquine	binds	VEGFA
Insulin receptor	treats	HTT
Ibuprofen	binds	TP53
Dexamethasone	interacts	CYP2C9
Simvastatin	treats	TNF
Paracetamol	associates	Dexamethasone
HTT	binds	Dexamethasone
TNF	treats	Paracetamol
Atorvastatin	associates	CYP2C9
Hemoglobin	associates	Osteoarthritis
Simvastatin	interacts	Insulin receptor
EGFR	binds	TP53
Albumin	interacts	ACE
EGFR	treats	HIV infection
Insulin receptor	associates	INS
VEGFA	associates	Hypertension
TNF	associates	CYP2C9
Dexamethasone	interacts	Huntington's disease
ACE	binds	BRCA1
Hydroxychloroquine	binds	Breast cancer
INS	interacts	VEGF receptor
Paracetamol	interacts	Atorvastatin
Ibuprofen	associates	CYP2C9
Metformin	treats	Tuberculosis
BRCA1	binds	Paracetamol
ACE	binds	Tamoxifen
VEGFA	binds	Albumin
Paracetamol	associates	Breast cancer
Cisplatin	treats	HIV infection
APP	associates	Albumin
Dexamethasone	binds	Aspirin
INS	associates	Cisplatin
TNF	associates	Hydroxychloroquine
VEGFA	treats	TNF
TNF	treats	HTT
ACE	interacts	HTT
Albumin	binds	Hypertension
Atorvastatin	treats	Hydroxychloroquine
Paracetamol	associates	Albumin
APP	interacts	Albumin
Aspirin	binds	HTT
ACE	binds	Hypertension
Dexamethasone	binds	Alzheimer's disease
Hemoglobin	binds	BRCA1
ACE	binds	Insulin receptor
Cisplatin	treats	Tamoxifen
Tamoxifen	interacts	Osteoarthritis
Aspirin	interacts	Headache
TNF	associates	ACE
Tamoxifen	interacts	Albumin
Atorvastatin	treats	Metformin
Insulin receptor	treats	Headache
EGFR protein	associates	Hydroxychloroquine
APP	associates	EGFR protein
EGFR	binds	Diabetes mellitus
Paracetamol	treats	Tuberculosis
Paracetamol	binds	Simvastatin
BRCA1	binds	Paracetamol
VEGFA	binds	HIV infection
Paracetamol	binds	EGFR
Albumin	binds	Tuberculosis
APP	treats	HIV infection
BRCA1	associates	Huntington's disease
Aspirin	treats	TNF
VEGF receptor	interacts	Tamoxifen
Insulin receptor	associates	Atorvastatin
ACE	associates	Aspirin
BRCA1	associates	Ibuprofen
Paracetamol	binds	Simvastatin
Aspirin	treats	Alzheimer's disease
TNF	binds	Cisplatin
Insulin receptor	treats	VEGF receptor
Ibuprofen	interacts	Headache
Ibuprofen	interacts	Paracetamol
Hemoglobin	treats	APP
VEGF receptor	binds	Asthma
Atorvastatin	associates	Headache
Hemoglobin	associates	Hydroxychloroquine
Hemoglobin	interacts	VEGF receptor
Tamoxifen	treats	Metformin
EGFR	binds	Albumin
Hydroxychloroquine	binds	Albumin
Albumin	associates	HIV infection
Cisplatin	interacts	Aspirin
Hemoglobin	binds	BRCA1
CYP2C9	interacts	VEGFA
Insulin receptor	interacts	Metformin
Hemoglobin	associates	Ibuprofen
TNF	interacts	EGFR
Hydroxychloroquine	interacts	VEGF receptor
Metformin	treats	TP53
HTT	treats	TP53
Albumin	interacts	Metformin
ACE	associates	BRCA1
INS	associates	Metformin
Albumin	binds	Breast cancer
Metformin	treats	Ibuprofen
APP	associates	Paracetamol
Hemoglobin	interacts	VEGF receptor
Simvastatin	treats	APP
Hemoglobin	binds	EGFR
Simvastatin	interacts	Albumin
Cisplatin	associates	Hydroxychloroquine
VEGFA	interacts	EGFR
Aspirin	binds	EGFR protein
Ibuprofen	binds	Atorvastatin
CYP2C9	associates	INS
VEGFA	associates	Atorvastatin
Atorvastatin	associates	Alzheimer's disease
Dexamethasone	associates	INS
HTT	binds	Albumin
Dexamethasone	associates	Osteoarthritis
Metformin	binds	EGFR
HTT	binds	Breast cancer
Dexamethasone	binds	Headache
VEGF receptor	binds	INS
Dexamethasone	binds	Huntington's disease
HTT	associates	TP53
TP53	treats	EGFR
Hydroxychloroquine	interacts	Tuberculosis
BRCA1	treats	Cisplatin
Albumin	binds	Simvastatin
Dexamethasone	interacts	Hypertension
EGFR	treats	Diabetes mellitus
Paracetamol	interacts	HIV infection
Paracetamol	associates	HIV infection
INS	associates	Asthma
INS	treats	Ibuprofen
Metformin	interacts	EGFR protein
EGFR protein	treats	Insulin receptor
Ibuprofen	associates	Metformin
APP	interacts	Atorvastatin
Tamoxifen	associates	Paracetamol
Aspirin	binds	BRCA1
Hydroxychloroquine	interacts	Headache
Insulin receptor	treats	Paracetamol
Tamoxifen	interacts	Huntington's disease
HTT	associates	TNF
VEGF receptor	associates	ACE
Hemoglobin	interacts	EGFR
Simvastatin	interacts	EGFR
VEGF receptor	interacts	Tuberculosis
APP	binds	Tamoxifen
TNF	interacts	Huntington's disease
CYP2C9	interacts	EGFR
Albumin	binds	Osteoarthritis
HTT	binds	Paracetamol
BRCA1	binds	Hemoglobin
Insulin receptor	treats	Breast cancer
VEGFA	interacts	Huntington's disease
ACE	associates	Paracetamol
Simvastatin	interacts	Atorvastatin
ACE	treats	EGFR
VEGF receptor	binds	ACE
Dexamethasone	binds	Tuberculosis
Simvastatin	associates	Hypertension
HTT	interacts	Asthma
Paracetamol	binds	Hypertension
HTT	associates	ACE
VEGF receptor	binds	Albumin
Tamoxifen	associates	Huntington's disease
TNF	interacts	ACE
HTT	binds	INS
TP53	binds	BRCA1
Cisplatin	binds	Diabetes mellitus
ACE	interacts	INS
VEGFA	associates	Hypertension
ACE	binds	Dexamethasone
EGFR	associates	Huntington's disease
Paracetamol	treats	Hemoglobin
Hydroxychloroquine	associates	Headache
Dexamethasone	interacts	Simvastatin
Ibuprofen	associates	Metformin
Aspirin	associates	Ibuprofen
TP53	treats	HTT
Simvastatin	associates	Hemoglobin
Simvastatin	binds	Cisplatin
HTT	binds	Paracetamol
Hemoglobin	associates	CYP2C9
TNF	binds	VEGF receptor
Hydroxychloroquine	associates	HTT
CYP2C9	interacts	BRCA1
Hemoglobin	associates	Paracetamol
APP	interacts	Atorvastatin
Tamoxifen	interacts	Breast cancer
TP53	associates	Tuberculosis
Ibuprofen	binds	VEGF receptor
Hydroxychloroquine	interacts	HIV infection
Dexamethasone	treats	Hemoglobin
Hemoglobin	binds	APP
VEGF receptor	interacts	Atorvastatin
INS	associates	Dexamethasone
BRCA1	associates	Insulin receptor
BRCA1	treats	APP
Hemoglobin	associates	Huntington's disease
Dexamethasone	treats	Osteoarthritis
VEGFA	interacts	Hemoglobin
Metformin	binds	INS
BRCA1	interacts	HIV infection
TP53	binds	HTT
INS	treats	Huntington's disease
Simvastatin	treats	Aspirin
Albumin	binds	INS
Aspirin	treats	Diabetes mellitus
Aspirin	associates	HIV infection
INS	associates	Insulin receptor
EGFR	associates	EGFR protein
VEGF receptor	interacts	Headache
TP53	associates	BRCA1
VEGFA	interacts	EGFR protein
Insulin receptor	binds	Albumin
Insulin receptor	associates	Atorvastatin
Insulin receptor	binds	Simvastatin
